TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income
TR54521,118,23/07/2022,P5,4200,4,16800,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,20,1,Single,"3,28"
TR45801,118,03/12/2022,P6,18000,1,18000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,20,1,Single,"3,28"
TR53618,118,03/09/2022,P10,15000,5,75000,9,Cheese Stick,Lingga,Lingga,Modern Trade,-3.654703,128.190643,20,1,Single,"3,28"
TR20640,118,02/08/2022,P8,16000,3,48000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,20,1,Single,"3,28"
TR12880,118,22/09/2022,P10,15000,4,60000,13,Cheese Stick,Buana,Buana,General Trade,-1.26916,116.825264,20,1,Single,"3,28"
TR43466,118,01/07/2022,P8,16000,1,16000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,20,1,Single,"3,28"
TR4126,118,22/08/2022,P9,10000,2,20000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,20,1,Single,"3,28"
TR61973,118,30/03/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,20,1,Single,"3,28"
TR29149,118,06/04/2022,P6,18000,1,18000,5,Cashew,Bonafid,Gita,General Trade,-7.250445,112.768845,20,1,Single,"3,28"
TR94022,119,13/07/2022,P2,3200,4,12800,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,26,1,Single,"5,54"
TR81892,119,22/03/2022,P9,10000,5,50000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,26,1,Single,"5,54"
TR73724,119,16/05/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,26,1,Single,"5,54"
TR88971,119,09/09/2022,P3,7500,6,45000,9,Crackers,Lingga,Lingga,Modern Trade,-3.654703,128.190643,26,1,Single,"5,54"
TR97114,119,16/04/2022,P10,15000,1,15000,9,Cheese Stick,Lingga,Lingga,Modern Trade,-3.654703,128.190643,26,1,Single,"5,54"
TR14202,119,08/10/2022,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,26,1,Single,"5,54"
TR37048,119,24/08/2022,P4,12000,5,60000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,26,1,Single,"5,54"
TR24608,119,01/11/2022,P4,12000,3,36000,6,Potato Chip,Lingga,Lingga,Modern Trade,-5.135399,119.42379,26,1,Single,"5,54"
TR96941,119,12/03/2022,P2,3200,4,12800,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,26,1,Single,"5,54"
TR7513,119,22/09/2022,P9,10000,7,70000,5,Yoghurt,Bonafid,Gita,General Trade,-7.250445,112.768845,26,1,Single,"5,54"
TR94279,119,21/01/2022,P5,4200,4,16800,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,26,1,Single,"5,54"
TR58929,348,19/07/2022,P2,3200,7,22400,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,29,1,Married,"4,64"
TR81611,348,11/06/2022,P1,8800,9,79200,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,29,1,Married,"4,64"
TR25519,348,10/06/2022,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,29,1,Married,"4,64"
TR21036,348,18/08/2022,P3,7500,3,22500,14,Crackers,Priangan,Priangan,Modern Trade,-5.45,105.26667,29,1,Married,"4,64"
TR55506,348,28/09/2022,P7,9400,5,47000,14,Coffee Candy,Priangan,Priangan,Modern Trade,-5.45,105.26667,29,1,Married,"4,64"
TR29785,348,27/09/2022,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,29,1,Married,"4,64"
TR19361,348,29/05/2022,P4,12000,3,36000,7,Potato Chip,Buana Indah,Buana,General Trade,3.316694,114.590111,29,1,Married,"4,64"
TR74904,348,19/10/2022,P3,7500,6,45000,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,29,1,Married,"4,64"
TR58485,348,25/07/2022,P9,10000,7,70000,13,Yoghurt,Buana,Buana,General Trade,-1.26916,116.825264,29,1,Married,"4,64"
TR43956,348,04/10/2022,P9,10000,6,60000,13,Yoghurt,Buana,Buana,General Trade,-1.26916,116.825264,29,1,Married,"4,64"
TR9874,348,01/07/2022,P9,10000,7,70000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,29,1,Married,"4,64"
TR64729,252,30/08/2022,P2,3200,7,22400,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,18,1,Single,0
TR37742,252,27/12/2022,P6,18000,3,54000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,18,1,Single,0
TR29564,252,22/02/2022,P10,15000,1,15000,14,Cheese Stick,Priangan,Priangan,Modern Trade,-5.45,105.26667,18,1,Single,0
TR15484,252,27/10/2022,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,18,1,Single,0
TR34593,252,24/03/2022,P1,8800,7,61600,2,Choco Bar,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,18,1,Single,0
TR96549,252,04/02/2022,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,18,1,Single,0
TR6044,252,08/12/2022,P10,15000,1,15000,13,Cheese Stick,Buana,Buana,General Trade,-1.26916,116.825264,18,1,Single,0
TR55454,252,11/11/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,18,1,Single,0
TR15550,252,22/11/2022,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,18,1,Single,0
TR48479,252,27/01/2022,P7,9400,2,18800,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,18,1,Single,0
TR20178,97,01/11/2022,P2,3200,5,16000,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,51,1,Married,"20,22"
TR79559,97,02/08/2022,P3,7500,3,22500,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,51,1,Married,"20,22"
TR66543,97,07/07/2022,P9,10000,1,10000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,51,1,Married,"20,22"
TR19289,97,01/12/2022,P2,3200,3,9600,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,51,1,Married,"20,22"
TR15243,97,07/09/2022,P4,12000,2,24000,14,Potato Chip,Priangan,Priangan,Modern Trade,-5.45,105.26667,51,1,Married,"20,22"
TR25892,97,29/12/2022,P4,12000,2,24000,14,Potato Chip,Priangan,Priangan,Modern Trade,-5.45,105.26667,51,1,Married,"20,22"
TR23683,97,25/09/2022,P6,18000,2,36000,14,Cashew,Priangan,Priangan,Modern Trade,-5.45,105.26667,51,1,Married,"20,22"
TR72115,97,10/02/2022,P10,15000,4,60000,4,Cheese Stick,Gita Ginara,Gita,General Trade,-6.966667,110.416664,51,1,Married,"20,22"
TR93440,97,18/07/2022,P10,15000,1,15000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,51,1,Married,"20,22"
TR600,97,25/01/2022,P4,12000,1,12000,7,Potato Chip,Buana Indah,Buana,General Trade,3.316694,114.590111,51,1,Married,"20,22"
TR92539,97,24/06/2022,P1,8800,4,35200,2,Choco Bar,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,51,1,Married,"20,22"
TR80135,97,22/04/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,51,1,Married,"20,22"
TR84662,97,03/12/2022,P10,15000,1,15000,13,Cheese Stick,Buana,Buana,General Trade,-1.26916,116.825264,51,1,Married,"20,22"
TR54106,97,18/12/2022,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,51,1,Married,"20,22"
TR77689,345,17/11/2022,P2,3200,6,19200,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,31,0,Married,"5,06"
TR16948,345,19/12/2022,P9,10000,5,50000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,31,0,Married,"5,06"
TR20910,345,02/10/2022,P5,4200,4,16800,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,31,0,Married,"5,06"
TR41140,345,13/10/2022,P6,18000,2,36000,10,Cashew,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,31,0,Married,"5,06"
TR12914,345,20/06/2022,P2,3200,5,16000,14,Ginger Candy ,Priangan,Priangan,Modern Trade,-5.45,105.26667,31,0,Married,"5,06"
TR1685,345,27/04/2022,P10,15000,4,60000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,31,0,Married,"5,06"
TR899,345,27/10/2022,P8,16000,2,32000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,31,0,Married,"5,06"
TR58793,345,17/03/2022,P3,7500,4,30000,9,Crackers,Lingga,Lingga,Modern Trade,-3.654703,128.190643,31,0,Married,"5,06"
TR9792,345,11/09/2022,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,31,0,Married,"5,06"
TR94031,345,09/08/2022,P5,4200,4,16800,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,31,0,Married,"5,06"
TR36767,310,18/12/2022,P2,3200,4,12800,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,23,0,Married,"4,17"
TR42480,310,02/07/2022,P3,7500,6,45000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,23,0,Married,"4,17"
TR1959,310,05/09/2022,P10,15000,2,30000,14,Cheese Stick,Priangan,Priangan,Modern Trade,-5.45,105.26667,23,0,Married,"4,17"
TR37718,310,14/07/2022,P10,15000,2,30000,4,Cheese Stick,Gita Ginara,Gita,General Trade,-6.966667,110.416664,23,0,Married,"4,17"
TR67146,310,14/02/2022,P3,7500,6,45000,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,23,0,Married,"4,17"
TR45877,310,30/01/2022,P4,12000,3,36000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,23,0,Married,"4,17"
TR47753,310,04/12/2022,P3,7500,3,22500,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,23,0,Married,"4,17"
TR94169,310,23/04/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,23,0,Married,"4,17"
TR26560,310,27/02/2022,P1,8800,5,44000,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,23,0,Married,"4,17"
TR76228,310,18/07/2022,P8,16000,2,32000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,23,0,Married,"4,17"
TR58845,310,04/08/2022,P2,3200,6,19200,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,23,0,Married,"4,17"
TR83792,310,16/10/2022,P3,7500,5,37500,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,23,0,Married,"4,17"
TR97242,310,08/04/2022,P9,10000,3,30000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,23,0,Married,"4,17"
TR59189,310,09/05/2022,P7,9400,2,18800,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,23,0,Married,"4,17"
TR78287,310,22/11/2022,P2,3200,7,22400,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,23,0,Married,"4,17"
TR97807,324,13/01/2022,P6,18000,3,54000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,36,1,Married,"10,59"
TR76706,324,24/12/2022,P3,7500,4,30000,4,Crackers,Gita Ginara,Gita,General Trade,-6.966667,110.416664,36,1,Married,"10,59"
TR62540,324,17/09/2022,P9,10000,2,20000,4,Yoghurt,Gita Ginara,Gita,General Trade,-6.966667,110.416664,36,1,Married,"10,59"
TR89850,324,11/12/2022,P3,7500,1,7500,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,36,1,Married,"10,59"
TR49832,324,15/07/2022,P9,10000,7,70000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,36,1,Married,"10,59"
TR54074,324,13/06/2022,P3,7500,4,30000,6,Crackers,Lingga,Lingga,Modern Trade,-5.135399,119.42379,36,1,Married,"10,59"
TR8203,324,07/05/2022,P5,4200,5,21000,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,36,1,Married,"10,59"
TR93002,324,15/04/2022,P5,4200,4,16800,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,1,Married,"10,59"
TR12401,17,17/02/2022,P6,18000,1,18000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,35,0,Married,"3,14"
TR52485,17,01/04/2022,P3,7500,6,45000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,35,0,Married,"3,14"
TR61828,17,12/09/2022,P5,4200,2,8400,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,35,0,Married,"3,14"
TR76820,17,23/05/2022,P8,16000,1,16000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,35,0,Married,"3,14"
TR95227,17,11/05/2022,P9,10000,7,70000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,35,0,Married,"3,14"
TR83655,17,09/02/2022,P5,4200,5,21000,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,35,0,Married,"3,14"
TR91305,17,07/07/2022,P7,9400,6,56400,3,Coffee Candy,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,35,0,Married,"3,14"
TR28062,17,09/08/2022,P4,12000,1,12000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,35,0,Married,"3,14"
TR45059,17,10/01/2022,P1,8800,6,52800,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,35,0,Married,"3,14"
TR27425,17,11/02/2022,P7,9400,5,47000,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,35,0,Married,"3,14"
TR18471,17,02/07/2022,P9,10000,1,10000,5,Yoghurt,Bonafid,Gita,General Trade,-7.250445,112.768845,35,0,Married,"3,14"
TR33826,46,05/04/2022,P6,18000,4,72000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,36,1,Married,"8,31"
TR95371,46,25/08/2022,P5,4200,2,8400,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,36,1,Married,"8,31"
TR61977,46,25/10/2022,P3,7500,4,30000,4,Crackers,Gita Ginara,Gita,General Trade,-6.966667,110.416664,36,1,Married,"8,31"
TR51988,46,28/05/2022,P1,8800,5,44000,4,Choco Bar,Gita Ginara,Gita,General Trade,-6.966667,110.416664,36,1,Married,"8,31"
TR69229,46,05/07/2022,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,36,1,Married,"8,31"
TR97399,46,30/08/2022,P9,10000,3,30000,2,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,36,1,Married,"8,31"
TR1642,46,30/03/2022,P8,16000,1,16000,3,Oat,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,36,1,Married,"8,31"
TR51321,46,15/06/2022,P7,9400,5,47000,3,Coffee Candy,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,36,1,Married,"8,31"
TR60400,46,16/04/2022,P5,4200,4,16800,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,36,1,Married,"8,31"
TR2071,46,02/03/2022,P9,10000,6,60000,6,Yoghurt,Lingga,Lingga,Modern Trade,-5.135399,119.42379,36,1,Married,"8,31"
TR47872,46,08/05/2022,P10,15000,3,45000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,36,1,Married,"8,31"
TR56328,46,14/03/2022,P5,4200,2,8400,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,1,Married,"8,31"
TR54845,46,03/12/2022,P7,9400,4,37600,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,1,Married,"8,31"
TR42508,46,26/03/2022,P4,12000,2,24000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,1,Married,"8,31"
TR11846,46,13/10/2022,P4,12000,2,24000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,1,Married,"8,31"
TR35207,239,22/06/2022,P6,18000,4,72000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,41,1,Married,"6,55"
TR91625,239,25/10/2022,P9,10000,4,40000,14,Yoghurt,Priangan,Priangan,Modern Trade,-5.45,105.26667,41,1,Married,"6,55"
TR63781,239,08/06/2022,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,41,1,Married,"6,55"
TR88691,239,16/02/2022,P7,9400,3,28200,4,Coffee Candy,Gita Ginara,Gita,General Trade,-6.966667,110.416664,41,1,Married,"6,55"
TR2613,239,12/09/2022,P9,10000,3,30000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,41,1,Married,"6,55"
TR48498,239,26/09/2022,P9,10000,7,70000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,41,1,Married,"6,55"
TR51478,239,05/07/2022,P5,4200,2,8400,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,41,1,Married,"6,55"
TR8106,239,07/11/2022,P4,12000,5,60000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,41,1,Married,"6,55"
TR89056,239,29/03/2022,P1,8800,8,70400,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,41,1,Married,"6,55"
TR35997,83,30/06/2022,P6,18000,1,18000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,34,1,Married,"10,88"
TR25265,83,09/05/2022,P1,8800,9,79200,14,Choco Bar,Priangan,Priangan,Modern Trade,-5.45,105.26667,34,1,Married,"10,88"
TR62665,83,19/07/2022,P7,9400,2,18800,8,Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,34,1,Married,"10,88"
TR3743,83,18/01/2022,P3,7500,4,30000,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,34,1,Married,"10,88"
TR6886,83,05/05/2022,P1,8800,4,35200,6,Choco Bar,Lingga,Lingga,Modern Trade,-5.135399,119.42379,34,1,Married,"10,88"
TR11956,83,03/03/2022,P5,4200,3,12600,6,Thai Tea,Lingga,Lingga,Modern Trade,-5.135399,119.42379,34,1,Married,"10,88"
TR89820,83,20/09/2022,P2,3200,3,9600,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,34,1,Married,"10,88"
TR21798,83,10/02/2022,P9,10000,5,50000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,34,1,Married,"10,88"
TR84319,83,09/06/2022,P1,8800,10,88000,5,Choco Bar,Bonafid,Gita,General Trade,-7.250445,112.768845,34,1,Married,"10,88"
TR81085,83,28/11/2022,P1,8800,3,26400,1,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,34,1,Married,"10,88"
TR77710,83,08/12/2022,P2,3200,5,16000,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,34,1,Married,"10,88"
TR17660,209,29/08/2022,P6,18000,3,54000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,47,0,Single,"2,55"
TR41428,209,19/05/2022,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,47,0,Single,"2,55"
TR26433,209,21/01/2022,P7,9400,3,28200,4,Coffee Candy,Gita Ginara,Gita,General Trade,-6.966667,110.416664,47,0,Single,"2,55"
TR1691,209,01/05/2022,P9,10000,7,70000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,47,0,Single,"2,55"
TR78882,209,05/09/2022,P5,4200,5,21000,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,47,0,Single,"2,55"
TR75968,209,24/12/2022,P9,10000,7,70000,13,Yoghurt,Buana,Buana,General Trade,-1.26916,116.825264,47,0,Single,"2,55"
TR17185,209,27/06/2022,P1,8800,3,26400,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,47,0,Single,"2,55"
TR25461,209,30/12/2022,P9,10000,4,40000,6,Yoghurt,Lingga,Lingga,Modern Trade,-5.135399,119.42379,47,0,Single,"2,55"
TR44922,209,16/01/2022,P10,15000,1,15000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,47,0,Single,"2,55"
TR42458,415,01/10/2022,P6,18000,3,54000,12,Cashew,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,44,0,Married,"18,57"
TR19951,415,30/03/2022,P10,15000,1,15000,14,Cheese Stick,Priangan,Priangan,Modern Trade,-5.45,105.26667,44,0,Married,"18,57"
TR70157,415,08/01/2022,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,44,0,Married,"18,57"
TR2688,415,10/09/2022,P5,4200,5,21000,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,44,0,Married,"18,57"
TR70221,415,24/12/2022,P2,3200,6,19200,7,Ginger Candy ,Buana Indah,Buana,General Trade,3.316694,114.590111,44,0,Married,"18,57"
TR46768,415,12/09/2022,P9,10000,3,30000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,44,0,Married,"18,57"
TR47328,415,29/10/2022,P9,10000,7,70000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,44,0,Married,"18,57"
TR8878,415,09/01/2022,P5,4200,3,12600,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,44,0,Married,"18,57"
TR69655,415,11/10/2022,P4,12000,1,12000,9,Potato Chip,Lingga,Lingga,Modern Trade,-3.654703,128.190643,44,0,Married,"18,57"
TR74570,415,11/10/2022,P4,12000,1,12000,6,Potato Chip,Lingga,Lingga,Modern Trade,-5.135399,119.42379,44,0,Married,"18,57"
TR53809,415,12/11/2022,P10,15000,1,15000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,44,0,Married,"18,57"
TR85365,415,10/04/2022,P5,4200,3,12600,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,44,0,Married,"18,57"
TR5763,415,24/02/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,44,0,Married,"18,57"
TR14355,203,02/01/2022,P3,7500,4,30000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,53,0,Married,"17,2"
TR12821,203,31/12/2022,P3,7500,1,7500,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,53,0,Married,"17,2"
TR90637,203,24/05/2022,P7,9400,2,18800,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,53,0,Married,"17,2"
TR97188,203,13/04/2022,P1,8800,5,44000,8,Choco Bar,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,53,0,Married,"17,2"
TR33708,203,15/07/2022,P1,8800,3,26400,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,53,0,Married,"17,2"
TR91525,203,27/04/2022,P5,4200,2,8400,6,Thai Tea,Lingga,Lingga,Modern Trade,-5.135399,119.42379,53,0,Married,"17,2"
TR81318,203,21/10/2022,P2,3200,3,9600,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,53,0,Married,"17,2"
TR32680,203,25/11/2022,P6,18000,1,18000,11,Cashew,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,53,0,Married,"17,2"
TR29591,203,19/01/2022,P4,12000,4,48000,5,Potato Chip,Bonafid,Gita,General Trade,-7.250445,112.768845,53,0,Married,"17,2"
TR68548,203,17/03/2022,P3,7500,5,37500,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,53,0,Married,"17,2"
TR71128,203,11/08/2022,P3,7500,5,37500,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,53,0,Married,"17,2"
TR76347,203,10/09/2022,P10,15000,5,75000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,53,0,Married,"17,2"
TR10642,203,24/11/2022,P6,18000,3,54000,1,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,53,0,Married,"17,2"
TR60441,304,07/02/2022,P3,7500,4,30000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,34,0,Single,"8,55"
TR74289,304,07/09/2022,P8,16000,3,48000,14,Oat,Priangan,Priangan,Modern Trade,-5.45,105.26667,34,0,Single,"8,55"
TR66818,304,12/11/2022,P1,8800,4,35200,4,Choco Bar,Gita Ginara,Gita,General Trade,-6.966667,110.416664,34,0,Single,"8,55"
TR32530,304,07/04/2022,P6,18000,1,18000,4,Cashew,Gita Ginara,Gita,General Trade,-6.966667,110.416664,34,0,Single,"8,55"
TR18727,304,09/08/2022,P6,18000,1,18000,4,Cashew,Gita Ginara,Gita,General Trade,-6.966667,110.416664,34,0,Single,"8,55"
TR98880,304,23/03/2022,P6,18000,4,72000,7,Cashew,Buana Indah,Buana,General Trade,3.316694,114.590111,34,0,Single,"8,55"
TR37007,304,16/05/2022,P9,10000,4,40000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,34,0,Single,"8,55"
TR4823,304,07/11/2022,P7,9400,3,28200,9,Coffee Candy,Lingga,Lingga,Modern Trade,-3.654703,128.190643,34,0,Single,"8,55"
TR7366,304,30/12/2022,P4,12000,3,36000,9,Potato Chip,Lingga,Lingga,Modern Trade,-3.654703,128.190643,34,0,Single,"8,55"
TR60242,304,05/01/2022,P4,12000,1,12000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,34,0,Single,"8,55"
TR67673,304,02/10/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,34,0,Single,"8,55"
TR50516,304,04/01/2022,P10,15000,2,30000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,34,0,Single,"8,55"
TR78592,276,25/03/2022,P3,7500,3,22500,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,31,1,Married,"8,96"
